"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"entrezgene"	"description"
"ENSMUSG00000029260"	11.1621789748314	1.03420030624045	0.362142522787636	2.85578257499165	0.00429309015291146	0.060259005158926	"Ugt2b34"	"100727"	"UDP glucuronosyltransferase 2 family, polypeptide B34"
"ENSMUSG00000034528"	5.38203171946419	0.953214255151673	0.333757018093183	2.85601261839397	0.00428998084203479	0.060259005158926	"Hsd17b13"	"243168"	"hydroxysteroid (17-beta) dehydrogenase 13"
"ENSMUSG00000040111"	724.289053177819	0.474760818584542	0.166336207199435	2.85422414384687	0.00431420807773723	0.0605077032053327	"Gramd1b"	"235283"	"GRAM domain containing 1B"
"ENSMUSG00000021286"	551.531595022829	-0.402434036841905	0.141019414576625	-2.85374916673787	0.00432066308023674	0.0605505208677587	"Zfyve21"	"68520"	"zinc finger, FYVE domain containing 21"
"ENSMUSG00000026683"	38.1934799900961	0.740556854326267	0.259610425626645	2.85256977850068	0.00433672900754319	0.0607091768373505	"Nuf2"	"66977"	"NUF2, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
"ENSMUSG00000096687"	96.0995067804214	0.513369644834221	0.179977030049841	2.85241758179949	0.00433880621064782	0.0607091768373505	NA	NA	NA
"ENSMUSG00000063388"	53.3581455317432	1.02395037445091	0.359392817310545	2.84911196087186	0.00438414493961472	0.0612953744189024	NA	NA	NA
"ENSMUSG00000024581"	685.430666770469	0.286349126825087	0.100532011743311	2.84833777678918	0.00439482524913195	0.0613964676483913	"Napg"	"108123"	"N-ethylmaleimide sensitive fusion protein attachment protein gamma"
"ENSMUSG00000006411"	27.555014526638	0.824238945930102	0.289430757906012	2.84779320585464	0.00440235203737234	0.0614533816165906	"Pvrl4"	"71740"	"poliovirus receptor-related 4"
"ENSMUSG00000021116"	1472.16603241578	0.271165199356783	0.0952597137586174	2.84658843342632	0.00441904533446822	0.0616380633721515	"Eif2s1"	"13665"	"eukaryotic translation initiation factor 2, subunit 1 alpha"
"ENSMUSG00000019726"	2130.67889510312	0.391173168927458	0.137503825624703	2.84481662346697	0.00444369972537217	0.0619334124605904	"Lyst"	"17101"	"lysosomal trafficking regulator"
"ENSMUSG00000021208"	38.2972467793799	0.838689335018749	0.294922953847651	2.84375740876376	0.00445849795761061	0.0620910380669434	"Ifi27l2b"	"217845"	"interferon, alpha-inducible protein 27 like 2B"
"ENSMUSG00000031872"	40.1467760396633	-0.726312035648612	0.255542654670718	-2.84223405515024	0.00447985895002563	0.0623397416673621	"Bean1"	"65115"	"brain expressed, associated with Nedd4, 1"
"ENSMUSG00000021061"	71.3590415661542	-0.623096821307135	0.2194087240082	-2.83989082076722	0.00451289765809787	0.0627504316553328	"Sptb"	"20741"	"spectrin beta, erythrocytic"
"ENSMUSG00000097816"	57.2058124479619	0.682103075246779	0.240274409053096	2.83885028761447	0.00452763942722262	0.0628733225128987	NA	NA	NA
"ENSMUSG00000001741"	356.592177809613	-0.368541189414337	0.129824322824686	-2.83876843256877	0.00452880095862098	0.0628733225128987	"Il16"	"16170"	"interleukin 16"
"ENSMUSG00000069135"	255.664980649404	0.421153070511736	0.148404858419781	2.83786578819714	0.00454162748658339	0.0630022494202738	"Fgfr1op"	"75296"	"Fgfr1 oncogene partner"
"ENSMUSG00000060147"	8356.41997889581	0.325528702520742	0.114723568000276	2.83750504098651	0.00454676288225859	0.063024365871058	"Serpinb6a"	"20719"	"serine (or cysteine) peptidase inhibitor, clade B, member 6a"
"ENSMUSG00000005949"	626.638937722164	0.317429883003665	0.111910390494382	2.8364647965338	0.0045616006865163	0.0631808319211029	"Ctns"	"83429"	"cystinosis, nephropathic"
"ENSMUSG00000020847"	495.933719136985	-0.405335550057447	0.14299372854819	-2.83463865284725	0.00458775448875951	0.0634443313060931	"Rph3al"	"380714"	"rabphilin 3A-like (without C2 domains)"
"ENSMUSG00000036698"	1083.50962943039	0.375509395725787	0.132463092806468	2.83482280060014	0.00458511100421264	0.0634443313060931	"Ago2"	"239528"	"argonaute RISC catalytic subunit 2"
"ENSMUSG00000020330"	47.4729839240831	0.850857659045645	0.30059614456511	2.83056743883602	0.00464655144019037	0.064207548550084	"Hmmr"	"15366"	"hyaluronan mediated motility receptor (RHAMM)"
"ENSMUSG00000054293"	69.4435344012535	0.650862340480426	0.229969791209133	2.83020798974652	0.00465177528628788	0.0642298654347181	"A630033H20Rik"	"213438"	"RIKEN cDNA A630033H20 gene"
"ENSMUSG00000026979"	231.184318478159	0.52084338076649	0.184101501992703	2.82910989388415	0.00466776678196104	0.0644007078956144	"Psd4"	"215632"	"pleckstrin and Sec7 domain containing 4"
"ENSMUSG00000059498"	2548.57208306486	0.490471749534068	0.173433474834044	2.82801085547871	0.00468382182491062	0.0645721617658863	"Fcgr3"	"14131"	"Fc receptor, IgG, low affinity III"
"ENSMUSG00000001517"	34.8631348555718	0.815998698495187	0.28861410073912	2.82730017835398	0.00469423018299923	0.0646655640843811	"Foxm1"	"14235"	"forkhead box M1"
"ENSMUSG00000022517"	1401.44528481084	0.263979896780938	0.0934936148477706	2.82350722250668	0.00475013556748237	0.0653850833952446	"Mgrn1"	"17237"	"mahogunin, ring finger 1"
"ENSMUSG00000017897"	42.6891824477835	-0.711836489874478	0.252176143610523	-2.8227749052023	0.00476099853974265	0.0654839660048993	"Eya2"	"14049"	"eyes absent 2 homolog (Drosophila)"
"ENSMUSG00000004951"	2335.55366545853	-0.573220567025204	0.203192161243011	-2.82107618482217	0.00478628345853495	0.065730148915899	"Hspb1"	"15507"	"heat shock protein 1"
"ENSMUSG00000004270"	835.01741414092	0.296374139040892	0.105052471496333	2.8212010133549	0.00478442129647276	0.065730148915899	"Lpcat3"	"14792"	"lysophosphatidylcholine acyltransferase 3"
"ENSMUSG00000035455"	33.0473340799819	0.780321926595859	0.276728547554331	2.81981000331256	0.00480520915222713	0.0659391769401222	"Fignl1"	"60530"	"fidgetin-like 1"
"ENSMUSG00000016206"	591.917590255826	0.336067409845725	0.119192248026205	2.81954082929822	0.0048092412307504	0.0659436636555435	"H2-M3"	"14991"	"histocompatibility 2, M region locus 3"
"ENSMUSG00000056035"	40.6271977400264	0.967541532152724	0.343329111384484	2.81811678669218	0.00483062359156956	0.0661349528328885	"Cyp3a11"	"13112"	"cytochrome P450, family 3, subfamily a, polypeptide 11"
"ENSMUSG00000057069"	326.078309908883	0.385103346388045	0.136647466627858	2.8182252909	0.00482899135108267	0.0661349528328885	"Ero1lb"	"67475"	"ERO1-like beta (S. cerevisiae)"
"ENSMUSG00000072115"	348.128925729426	-0.445184564168495	0.158006882057344	-2.81750110104019	0.00483989487354523	0.0662109523131115	"Ang"	"11727"	"angiogenin, ribonuclease, RNase A family, 5"
"ENSMUSG00000052520"	8.09509648101806	1.02670717521844	0.364511829714002	2.81666352508779	0.00485253333195246	0.0663328634731874	"Cyp2j5"	"13109"	"cytochrome P450, family 2, subfamily j, polypeptide 5"
"ENSMUSG00000044447"	313.202211963341	0.377374034554025	0.134056806843035	2.81503075778828	0.00487725656570108	0.0666196564515332	"Dock5"	"68813"	"dedicator of cytokinesis 5"
"ENSMUSG00000053522"	8.06855949085536	-1.07691156475695	0.382788688837111	-2.81333173147969	0.00490310401820981	0.0669032844710193	"Lgals7"	"16858"	"lectin, galactose binding, soluble 7"
"ENSMUSG00000031780"	12.4531974002515	1.01259555951994	0.359963906623282	2.8130474775063	0.00490744048063474	0.0669032844710193	"Ccl17"	"20295"	"chemokine (C-C motif) ligand 17"
"ENSMUSG00000033530"	508.385178427188	0.413888218702685	0.147137980892554	2.81292577342707	0.00490929820873981	0.0669032844710193	"Ttc7b"	"104718"	"tetratricopeptide repeat domain 7B"
"ENSMUSG00000024947"	585.029044041917	-0.319844385810245	0.113735540349948	-2.81217625401989	0.00492075312971798	0.0670080827870854	"Men1"	"17283"	"multiple endocrine neoplasia 1"
"ENSMUSG00000048078"	354.827621242679	0.430101118068766	0.152980271858649	2.81148093700716	0.00493140128470186	0.0671017431690549	"Tenm4"	"23966"	"teneurin transmembrane protein 4"
"ENSMUSG00000066026"	1867.71179450058	0.532600042148162	0.189517111799895	2.81030054273155	0.0049495256913904	0.067296912341762	"Dhrs3"	"20148"	"dehydrogenase/reductase (SDR family) member 3"
"ENSMUSG00000005233"	34.5445223417689	0.744884688085667	0.265165991278337	2.80912602892497	0.00496761957987881	0.0674913689180787	"Spc25"	"66442"	"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
"ENSMUSG00000030701"	114.307514762898	-0.590085351673514	0.21010960150013	-2.808464475019	0.00497783741628033	0.0675786043744907	"Plekhb1"	"27276"	"pleckstrin homology domain containing, family B (evectins) member 1"
"ENSMUSG00000042190"	4230.88498253365	-0.547251601948427	0.19496740096894	-2.80688771163139	0.00500226752594035	0.0678585041361939	"Cmklr1"	"14747"	"chemokine-like receptor 1"
"ENSMUSG00000032420"	2520.86119338037	-0.386715704671292	0.137799350839217	-2.80636811651244	0.00501034176387779	0.0679162701549862	"Nt5e"	"23959"	"5' nucleotidase, ecto"
"ENSMUSG00000043895"	210.969348513805	0.486928507930224	0.173542640131698	2.80581479894915	0.00501895298550168	0.0679812216407602	"S1pr2"	"14739"	"sphingosine-1-phosphate receptor 2"
"ENSMUSG00000032315"	15.8476842822241	1.06511743770399	0.379800866229999	2.80441023812456	0.0050408721433863	0.068188507668845	"Cyp1a1"	"13076"	"cytochrome P450, family 1, subfamily a, polypeptide 1"
"ENSMUSG00000076617"	444.909378291275	-0.593006276435279	0.211462029470234	-2.80431563964892	0.00504235152513865	0.068188507668845	NA	NA	NA
"ENSMUSG00000056130"	37.5127520353834	0.820087141535405	0.292460186824212	2.80409839862522	0.00504575034272777	0.068188507668845	"Ticam2"	"225471"	"toll-like receptor adaptor molecule 2"
"ENSMUSG00000031278"	789.998702913886	0.313290075975253	0.111771900821762	2.80294129089604	0.0050638886496013	0.0683817072728407	"Acsl4"	"50790"	"acyl-CoA synthetase long-chain family member 4"
"ENSMUSG00000019122"	1644.84469118789	0.487224232342464	0.173863788325038	2.80233300468296	0.00507344749340161	0.0684588464651719	"Ccl9"	"20308"	"chemokine (C-C motif) ligand 9"
"ENSMUSG00000045868"	404.275319649062	0.611363865526878	0.218345737910817	2.79998076159649	0.00511056523036204	0.0688691064541496	"Gvin1"	"74558"	"GTPase, very large interferon inducible 1"
"ENSMUSG00000018339"	2180.84299324802	-0.909037301252828	0.324665918952694	-2.79991600037724	0.00511159060714303	0.0688691064541496	"Gpx3"	"14778"	"glutathione peroxidase 3"
"ENSMUSG00000022945"	73.2319842975627	0.589871375115222	0.210715896205378	2.799368181223	0.00512027177474995	0.0689338858146745	"Chaf1b"	"110749"	"chromatin assembly factor 1, subunit B (p60)"
"ENSMUSG00000071656"	175.113467578706	-0.808756776860877	0.2892076328461	-2.79645723351725	0.00516662483331995	0.0695053581129466	"Lrrn4cl"	"68852"	"LRRN4 C-terminal like"
"ENSMUSG00000059412"	34.8953648813566	-0.907055382248866	0.324557512650482	-2.79474468127835	0.00519407184225325	0.0698218207314376	"Fxyd2"	"11936"	"FXYD domain-containing ion transport regulator 2"
"ENSMUSG00000066861"	33.4752483345692	0.892243100195696	0.31939384230628	2.79355135262779	0.00521327508864323	0.0700270717189979	"Oas1g"	"23960"	"2'-5' oligoadenylate synthetase 1G"
"ENSMUSG00000049744"	153.688396087172	0.445091215044721	0.159400795904537	2.79227724378038	0.00523384904947188	0.07025041129902	"Arhgap15"	"76117"	"Rho GTPase activating protein 15"
"ENSMUSG00000024678"	87.4683332280338	-0.637609563176561	0.228501390311015	-2.79039686501997	0.0052643469204179	0.0706065158173307	"Ms4a4d"	"66607"	"membrane-spanning 4-domains, subfamily A, member 4D"
"ENSMUSG00000052760"	128.483773096995	0.465403119934469	0.166841464402296	2.7894931371033	0.00527906152723847	0.0707505550164083	"A630001G21Rik"	"319997"	"RIKEN cDNA A630001G21 gene"
"ENSMUSG00000017412"	74.1928280141176	0.651472124659436	0.23357691391281	2.78911179082801	0.00528528179150292	0.0707806210121663	"Cacnb4"	"12298"	"calcium channel, voltage-dependent, beta 4 subunit"
"ENSMUSG00000032688"	492.798389546143	0.37575836107401	0.134802771495605	2.78746762329187	0.00531217621992298	0.0710873025279618	"Malt1"	"240354"	"MALT1 paracaspase"
"ENSMUSG00000037411"	884.004514241148	0.537245577736734	0.192777147393321	2.78687378146849	0.00532192031509332	0.0711641906596777	"Serpine1"	"18787"	"serine (or cysteine) peptidase inhibitor, clade E, member 1"
"ENSMUSG00000055538"	1127.30564587908	-0.33790496437199	0.12131539156979	-2.78534289837083	0.00534711440659266	0.0714474040604625	"Zcchc24"	"71918"	"zinc finger, CCHC domain containing 24"
"ENSMUSG00000028693"	516.536210532114	0.279637108651747	0.100420706757049	2.78465585119094	0.00535845627431148	0.0714916077737599	"Nasp"	"50927"	"nuclear autoantigenic sperm protein (histone-binding)"
"ENSMUSG00000032220"	1963.12351971034	0.49202828320386	0.176679313404672	2.78486639846117	0.00535497822501987	0.0714916077737599	"Myo1e"	"71602"	"myosin IE"
"ENSMUSG00000040717"	341.065145759357	-0.551266792277214	0.198000553964239	-2.78416792902902	0.00536652414680765	0.0715456155542192	"Il17rd"	"171463"	"interleukin 17 receptor D"
"ENSMUSG00000014813"	15.5075972226594	-1.04512052590251	0.375655189940701	-2.78212721104022	0.00540038676168381	0.071943176335665	"Stc1"	"20855"	"stanniocalcin 1"
"ENSMUSG00000028068"	42.213130189059	0.776419132898069	0.279185238248965	2.78101785670234	0.00541887564333714	0.0721354889305268	"Iqgap3"	"404710"	"IQ motif containing GTPase activating protein 3"
"ENSMUSG00000020029"	1829.20241060843	-0.420670257235038	0.151370497111648	-2.77907693547944	0.00545136121161674	0.0724595420794284	"Nudt4"	"71207"	"nudix (nucleoside diphosphate linked moiety X)-type motif 4"
"ENSMUSG00000052160"	357.98114895847	0.480550458073908	0.172917198898268	2.77907843254291	0.00545133608737873	0.0724595420794284	"Pld4"	"104759"	"phospholipase D family, member 4"
"ENSMUSG00000004473"	111.774329950277	-0.703184461770603	0.253056887607102	-2.77876041399186	0.00545667553290149	0.072476053085508	"Clec11a"	"20256"	"C-type lectin domain family 11, member a"
"ENSMUSG00000034906"	55.1228316763422	0.721453981679719	0.259705244405968	2.77797232524096	0.00546992768141018	0.0725876961918075	"Ncaph"	"215387"	"non-SMC condensin I complex, subunit H"
"ENSMUSG00000031725"	159.577975471925	-0.691765726446063	0.249035844283228	-2.77777573921977	0.00547323790815854	0.0725876961918075	"Ces1f"	"234564"	"carboxylesterase 1F"
"ENSMUSG00000029616"	1550.63837354065	0.312863636346984	0.112884933295278	2.7715269630236	0.00557940512841312	0.0739406198626185	"Erp29"	"67397"	"endoplasmic reticulum protein 29"
"ENSMUSG00000025508"	4971.2450158068	-0.44290917447013	0.159847126304388	-2.77082975909571	0.00559136517896996	0.0740439862018656	"Rplp2"	"67186"	"ribosomal protein, large P2"
"ENSMUSG00000044199"	275.506143173481	-0.476355835611462	0.171942505754271	-2.77043674292056	0.00559811728967935	0.0740782836592663	"S1pr4"	"13611"	"sphingosine-1-phosphate receptor 4"
"ENSMUSG00000020303"	21.9902451576492	-0.957371398475752	0.345868908848966	-2.76801809582085	0.00563983240896173	0.0745748419128536	"Stc2"	"20856"	"stanniocalcin 2"
"ENSMUSG00000020709"	278.923405991993	0.505031287402063	0.182500855743722	2.76728174968811	0.00565258795356076	0.0746326115708268	"Adap2"	"216991"	"ArfGAP with dual PH domains 2"
"ENSMUSG00000071711"	274.022250347095	-0.46057808944067	0.166432931418377	-2.76734949937807	0.0056514132560823	0.0746326115708268	"Mpst"	"246221"	"mercaptopyruvate sulfurtransferase"
"ENSMUSG00000035158"	262.472915930995	0.391211295137799	0.141404727248618	2.76660690734881	0.0056643009309687	0.0747318220677397	"Mitf"	"17342"	"microphthalmia-associated transcription factor"
"ENSMUSG00000015053"	991.758834705894	-0.37558084415412	0.135799081686903	-2.76570974920181	0.00567990645685453	0.0748822037919237	"Gata2"	"14461"	"GATA binding protein 2"
"ENSMUSG00000061232"	16025.941257355	0.320969863379367	0.116065502765705	2.76542000621229	0.00568495464002939	0.0748932810386699	"H2-K1"	"14972"	"histocompatibility 2, K1, K region"
"ENSMUSG00000030359"	95.3420289572249	1.00530912603683	0.363759932523804	2.76366096469693	0.00571568932443462	0.0752420509533254	"Pzp"	"11287"	"pregnancy zone protein"
"ENSMUSG00000047446"	1241.05159129281	-0.664254767836686	0.240374027226882	-2.76342155390072	0.00571988397234798	0.0752420509533254	"Arl4a"	"11861"	"ADP-ribosylation factor-like 4A"
"ENSMUSG00000031133"	619.923517586269	0.295471478037683	0.10693419346682	2.76311503793558	0.00572525840318854	0.0752571263367427	"Arhgef6"	"73341"	"Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6"
"ENSMUSG00000045636"	2448.36429750366	-0.333590457840895	0.120745259631161	-2.76276235489417	0.00573144795894123	0.07528288617951	"Mtus1"	"102103"	"mitochondrial tumor suppressor 1"
"ENSMUSG00000039069"	400.625434214466	-0.347732459534846	0.126147674513875	-2.75655069247115	0.00584145573547811	0.0766712604572562	"Mtg2"	"52856"	"mitochondrial ribosome associated GTPase 2"
"ENSMUSG00000054083"	22.660269369411	-0.916044491030455	0.332477161921043	-2.75521026989516	0.00586544270451835	0.0769293657000867	"Capn12"	"60594"	"calpain 12"
"ENSMUSG00000087366"	41.2733018120095	-0.912218583808159	0.33116186189256	-2.7546003594584	0.00587638646226018	0.077016145990653	"Junos"	"230451"	"jun proto-oncogene, opposite strand"
"ENSMUSG00000032666"	136.033765719943	-0.444170272485909	0.161307376758721	-2.75356453877671	0.00589501459953071	0.0772034362343249	"1700025G04Rik"	"69399"	"RIKEN cDNA 1700025G04 gene"
"ENSMUSG00000086843"	139.380901030616	-0.705743520506769	0.256508922154768	-2.75134102384536	0.00593518202560578	0.0775013717474187	"E030013I19Rik"	"338535"	"RIKEN cDNA E030013I19 gene"
"ENSMUSG00000028691"	9362.14626396125	0.397570838860559	0.14448007243445	2.75173476979626	0.00592805114882413	0.0775013717474187	"Prdx1"	"18477"	"peroxiredoxin 1"
"ENSMUSG00000029119"	968.244796693504	0.278816904639719	0.101317826417653	2.75190373202813	0.00592499355195598	0.0775013717474187	"Man2b2"	"17160"	"mannosidase 2, alpha B2"
"ENSMUSG00000015013"	682.569155675027	0.439391759356944	0.159687461964549	2.75157331672346	0.00593097418597876	0.0775013717474187	"Trappc2l"	"59005"	"trafficking protein particle complex 2-like"
"ENSMUSG00000034187"	1127.93251398644	0.335552196325329	0.121997626527118	2.75048134851001	0.00595077791646991	0.0775911687599497	"Nsf"	"18195"	"N-ethylmaleimide sensitive fusion protein"
"ENSMUSG00000024121"	565.858735000392	0.334559752368495	0.121630128143018	2.75063224446417	0.00594803775222425	0.0775911687599497	"Atp6v0c"	"11984"	"ATPase, H+ transporting, lysosomal V0 subunit C"
"ENSMUSG00000024542"	462.620381193771	0.357095802435959	0.129845510463225	2.75015902484435	0.00595663489771334	0.0776106792895329	"Cep192"	"70799"	"centrosomal protein 192"
"ENSMUSG00000078452"	48.7655219308474	0.679438904048759	0.247131297533196	2.74930334939666	0.0059722086850363	0.077756671672477	"Raet1a"	"19368"	"retinoic acid early transcript 1, alpha"
"ENSMUSG00000026574"	2560.76155416192	-0.602863313429095	0.219334658143963	-2.74860032851442	0.00598503151626474	0.0778666600339765	"Dpt"	"56429"	"dermatopontin"
"ENSMUSG00000004383"	703.296968089035	0.278294074718707	0.101267097515119	2.74811939462528	0.00599381785028558	0.0779240102990378	"Large"	"16795"	"like-glycosyltransferase"
"ENSMUSG00000003779"	73.5764010243888	0.581129734596927	0.211564895298993	2.74681550441366	0.00601769753208754	0.0781773581577329	"Kif20a"	"19348"	"kinesin family member 20A"
"ENSMUSG00000051344"	472.785410273258	0.320189843732966	0.116656649914944	2.74472003067481	0.0060562540229981	0.0785797336055876	"Plekhm3"	"241075"	"pleckstrin homology domain containing, family M, member 3"
"ENSMUSG00000040026"	49.9238241175892	1.03539750139695	0.37724174799175	2.74465248586323	0.00605750053415362	0.0785797336055876	"Saa3"	"20210"	"serum amyloid A 3"
"ENSMUSG00000064797"	190.477611724183	0.480172290921174	0.175015599178691	2.74359710319832	0.00607700721866216	0.0787180309153923	NA	NA	NA
"ENSMUSG00000023259"	89.8925879984126	0.611702159073722	0.222951471996051	2.7436560682791	0.00607591587391941	0.0787180309153923	"Slc26a6"	"171429"	"solute carrier family 26, member 6"
"ENSMUSG00000032624"	506.908168047731	0.327805860700804	0.119497168574711	2.74321027527825	0.00608417113445651	0.078753511164405	"Eml4"	"78798"	"echinoderm microtubule associated protein like 4"
"ENSMUSG00000030092"	10.2987083085662	-1.04777662169679	0.38204996106676	-2.74251204939582	0.00609712128957254	0.0788637824940495	"Cntn6"	"53870"	"contactin 6"
"ENSMUSG00000000682"	906.271987170777	0.474021668914518	0.172926442288377	2.74117516466351	0.00612198609357645	0.0791278928783396	"Cd52"	"23833"	"CD52 antigen"
"ENSMUSG00000062329"	74122.6381085057	-0.298808478853073	0.109052038648539	-2.74005403801844	0.00614290836444811	0.07934069889002	"Cytl1"	"231162"	"cytokine-like 1"
"ENSMUSG00000002319"	672.263755307422	0.249598819969081	0.0911639101358556	2.73791261911781	0.00618305019628774	0.0798012526421531	"Ipo4"	"75751"	"importin 4"
"ENSMUSG00000028334"	486.844166363766	0.399678222303472	0.146127859239407	2.73512678816888	0.00623562527270387	0.0804214917417271	"Nans"	"94181"	"N-acetylneuraminic acid synthase (sialic acid synthase)"
"ENSMUSG00000027163"	477.27577422204	0.352508201783011	0.128970984351595	2.73323649932003	0.00627152823859526	0.0808259663942928	"Commd9"	"76501"	"COMM domain containing 9"
"ENSMUSG00000058833"	312.210652885118	-0.537475072311985	0.196732668819285	-2.73200722349627	0.00629497608023349	0.081010834617495	"2810428I15Rik"	"66462"	"RIKEN cDNA 2810428I15 gene"
"ENSMUSG00000097487"	19.6043259166179	-0.885629740574961	0.324155231418705	-2.73211614293218	0.00629289531314348	0.081010834617495	"Ptges3l"	"73635"	"prostaglandin E synthase 3 (cytosolic)-like"
"ENSMUSG00000027377"	1621.36436204476	-0.424129341248027	0.155404963243699	-2.72918787402515	0.00634905209579581	0.0815709812809976	"Mall"	"228576"	"mal, T cell differentiation protein-like"
"ENSMUSG00000085274"	12.492891266987	0.965355977438359	0.353737007476106	2.72902172245455	0.00635225194153628	0.0815709812809976	NA	NA	NA
"ENSMUSG00000055737"	2738.01580377224	-0.465171107990991	0.170425502446423	-2.72946889587271	0.00634364331142185	0.0815709812809976	"Ghr"	"14600"	"growth hormone receptor"
"ENSMUSG00000006589"	715.142444364936	0.329174945032212	0.120665250737014	2.72800116870131	0.00637193822706024	0.0817647848343318	"Aprt"	"11821"	"adenine phosphoribosyl transferase"
"ENSMUSG00000003420"	1878.36263079833	-0.372246402092148	0.136481835626418	-2.72744281598814	0.00638273196302286	0.0818442820445827	"Fcgrt"	"14132"	"Fc receptor, IgG, alpha chain transporter"
"ENSMUSG00000024222"	1375.7639361252	-1.00945909698225	0.370150725849341	-2.72715687552946	0.0063882659584091	0.0818562689184775	"Fkbp5"	"14229"	"FK506 binding protein 5"
"ENSMUSG00000057789"	377.550380095447	0.324022446137961	0.118841249927821	2.72651496290016	0.00640070504793868	0.081956653556268	"Bak1"	"12018"	"BCL2-antagonist/killer 1"
"ENSMUSG00000026042"	9670.80233960127	0.394341702708442	0.144652904721601	2.72612363690443	0.00640829891675608	0.0819948987206504	"Col5a2"	"12832"	"collagen, type V, alpha 2"
"ENSMUSG00000020376"	1779.99403549198	0.256344266438692	0.0940823189193164	2.72468057104894	0.00643637241719563	0.0822949398572183	"Rnf130"	"59044"	"ring finger protein 130"
"ENSMUSG00000065701"	2545.46327302141	-0.620218366254289	0.227753084365843	-2.72320512357156	0.00646519022461484	0.0826040600270603	"Rny1"	"19872"	"RNA, Y1 small cytoplasmic, Ro-associated"
"ENSMUSG00000044646"	379.691555936383	-0.609320389822506	0.223779112856983	-2.72286533824952	0.00647184318719499	0.0826297453699401	"Zbtb7c"	"207259"	"zinc finger and BTB domain containing 7C"
"ENSMUSG00000034450"	5.55453943113532	0.923467506880387	0.339186241507225	2.72259718665716	0.00647709791584546	0.0826375546281128	"Gulo"	"268756"	"gulonolactone (L-) oxidase"
"ENSMUSG00000000915"	2138.37038650794	-0.4028950342641	0.148047385007173	-2.72139243962046	0.00650075366194391	0.082879952489454	"Hip1r"	"29816"	"huntingtin interacting protein 1 related"
"ENSMUSG00000031004"	321.096480254477	0.574295640488557	0.211090536143604	2.72061292268387	0.00651610120546202	0.0830161555152562	"Mki67"	"17345"	"antigen identified by monoclonal antibody Ki 67"
"ENSMUSG00000016024"	295.931672888333	0.498283270618295	0.183232489516574	2.7194045768462	0.00653995618220917	0.0831647860253228	"Lbp"	"16803"	"lipopolysaccharide binding protein"
"ENSMUSG00000097767"	29.4863317093935	-0.896955209313957	0.329846367518847	-2.71931207265063	0.00654178561835329	0.0831647860253228	"Miat"	"330166"	"myocardial infarction associated transcript (non-protein coding)"
"ENSMUSG00000049848"	4.10510336544759	0.987051032673129	0.362926683782544	2.71969815607315	0.00653415317426447	0.0831647860253228	"Ceacam19"	"319930"	"carcinoembryonic antigen-related cell adhesion molecule 19"
"ENSMUSG00000046532"	192.237255558946	-0.550234325837111	0.202477420891419	-2.71750955447117	0.00657752562842531	0.0833411964241909	"Ar"	"11835"	"androgen receptor"
"ENSMUSG00000021974"	7.09902139034282	-1.04074880722191	0.38298364609627	-2.71747584480486	0.00657819568709203	0.0833411964241909	"Fgf9"	"14180"	"fibroblast growth factor 9"
"ENSMUSG00000093722"	3.80422491754804	1.00895183518044	0.371297343798403	2.71736884745465	0.00658032291699125	0.0833411964241909	NA	NA	NA
"ENSMUSG00000007877"	57.7570931196224	-1.00242022905476	0.368851033431344	-2.71768312461931	0.00657407648625879	0.0833411964241909	"Tcap"	"21393"	"titin-cap"
"ENSMUSG00000039908"	237.560489525468	0.472257365621685	0.173750866526711	2.71801444828527	0.00656749702146354	0.0833411964241909	"Slc26a11"	"268512"	"solute carrier family 26, member 11"
"ENSMUSG00000002763"	772.644556044454	-0.354835880237233	0.130588982899103	-2.7171961398259	0.0065837578476465	0.0833411964241909	"Pex6"	"224824"	"peroxisomal biogenesis factor 6"
"ENSMUSG00000074622"	390.244688120879	0.343149049815212	0.126315412202896	2.71660475812741	0.00659553187903334	0.0834309000590159	"Mafb"	"16658"	"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)"
"ENSMUSG00000038034"	462.328878323215	0.355646536200219	0.130949342762272	2.71590928750109	0.00660940247838484	0.0835469782033333	"Igsf8"	"140559"	"immunoglobulin superfamily, member 8"
"ENSMUSG00000000605"	1461.03744895863	0.255374962008755	0.0940509143661856	2.71528420249544	0.00662189166950626	0.0835861191020372	"Clcn4-2"	"12727"	"chloride channel 4-2"
"ENSMUSG00000010048"	303.783185783121	-0.360055066934619	0.132596219490373	-2.71542483125442	0.00661908006005015	0.0835861191020372	"Ifrd2"	"15983"	"interferon-related developmental regulator 2"
"ENSMUSG00000042105"	525.052295069553	0.299077909558868	0.110172285113534	2.71463834348777	0.00663481821034009	0.0836306618326013	"Inpp5f"	"101490"	"inositol polyphosphate-5-phosphatase F"
"ENSMUSG00000038224"	17.1151146576448	1.03820732073333	0.382423016745894	2.71481389788622	0.00663130233452981	0.0836306618326013	"Serpinf2"	"18816"	"serine (or cysteine) peptidase inhibitor, clade F, member 2"
"ENSMUSG00000038544"	322.808994525623	0.340911772231896	0.12564330638025	2.71333015704117	0.00666107043963797	0.0838735454138666	"Inip"	"66209"	"INTS3 and NABP interacting protein"
